"Gene","adjpvals","comp","zvals"
"cps4A",0.509894867524963,"111 - 6",0.0211353666403435
"cps4A",0.188951299760228,"116 - 6",1.24123851951406
"cps4A",1.77934808938499e-10,"13 - 6",7.07405241093137
"cps4A",5.47923809619095e-10,"147 - 6",6.8846738898624
"cps4A",0.0531669973239914,"16 - 6",2.16845324430067
"cps4A",0.000767268181082563,"170 - 6",3.89315222165054
"cps4A",0.000264373356557782,"176 - 6",4.26982647576213
"cps4A",0.000477127264012662,"185 - 6",4.04896329501093
"cps4A",0.426470258397685,"2 - 6",-0.41023835081403
"cps4A",0.00568499567982705,"23 - 6",3.22722348263387
"cps4A",0.510454576490414,"236 - 6",0.0211353666403435
"cps4A",0.0156924562711879,"260 - 6",2.77969865943897
"cps4A",0.219910120923565,"27 - 6",1.11138481216042
"cps4A",0.0136221582271342,"3 - 6",2.84337005684921
"cps4A",0.380363206068383,"309 - 6",-0.565474542759767
"cps4A",2.08089080786003e-08,"336 - 6",6.31858986818179
"cps4A",0.427035119667086,"37 - 6",-0.41023835081403
"cps4A",0.511015515585458,"371 - 6",0.0211353666403435
"cps4A",0.427601479242241,"40 - 6",-0.41023835081403
"cps4A",0.00131755960043857,"44 - 6",3.72184397803061
"cps4A",0.0846717472584172,"48 - 6",1.84170936678181
"cps4A",0.088926227267217,"485 - 6",1.8110975263357
"cps4A",0.012584094723718,"498 - 6",2.87679754048959
"cps4A",0.428169343092496,"5 - 6",-0.41023835081403
"cps4A",0.118416890305155,"56 - 6",1.60655316215531
"cps4A",0.50994121806599,"57 - 6",0.0291330924163796
"cps4A",0.0102823066963316,"59 - 6",2.99560052926198
"cps4A",0.472008226335811,"1 - 642",-0.224623400616114
"cps4A",0.24550198071798,"10 - 642",1.02536579153194
"cps4A",0.0960746938649977,"104 - 642",-1.75525370749671
"cps4A",0.0963216725124656,"11 - 642",-1.75525370749671
"cps4A",0.160853548045181,"111 - 642",-1.36340143067205
"cps4A",0.407030630706559,"116 - 642",-0.477017039993401
"cps4A",0.304129284576514,"13 - 642",0.801088376683561
"cps4A",0.0237297340743805,"147 - 642",2.59782889915166
"cps4A",0.474771249462611,"16 - 642",0.196588840724553
"cps4A",0.144135775391888,"170 - 642",1.44955359910722
"cps4A",0.248925617799174,"176 - 642",1.0064834401108
"cps4A",0.401263367897785,"185 - 642",0.498065860872503
"cps4A",0.106406929709956,"2 - 642",-1.6767871708859
"cps4A",0.454329570376878,"23 - 642",-0.290670037475585
"cps4A",0.161170813425941,"236 - 642",-1.36340143067205
"cps4A",0.354072181677463,"260 - 642",0.640648339772956
"cps4A",0.275406326710407,"27 - 642",-0.915682944021202
"cps4A",0.339334673042955,"3 - 642",0.686904537590498
"cps4A",0.0750618274745931,"309 - 642",-1.93618704896937
"cps4A",0.0453162195304986,"336 - 642",2.25332113457642
"cps4A",0.106663331950221,"37 - 642",-1.6767871708859
"cps4A",0.161489332820063,"371 - 642",-1.36340143067205
"cps4A",0.106920972848651,"40 - 642",-1.6767871708859
"cps4A",0.343904938147285,"44 - 642",0.67299191219349
"cps4A",0.337247648937981,"48 - 642",-0.693987502827089
"cps4A",0.500814370942819,"485 - 642",-0.0630240695264008
"cps4A",0.332261321895348,"498 - 642",0.711189041444707
"cps4A",0.107179861402764,"5 - 642",-1.6767871708859
"cps4A",0.47266036134671,"56 - 642",-0.211622105015255
"cps4A",0.124069409002255,"57 - 642",-1.57432036602406
"cps4A",0.500332693521241,"59 - 642",-0.0708150513088867
"cps4A",0.0800574972974817,"6 - 642",-1.89784980530716
"cps4A",0.481926571253953,"1 - 647",-0.136389703279153
"cps4A",0.220043057542063,"10 - 647",1.113174775465
"cps4A",0.106685545114484,"104 - 647",-1.68247978048372
"cps4A",0.106946389968065,"11 - 647",-1.68247978048372
"cps4A",0.174308757405815,"111 - 647",-1.30037736114565
"cps4A",0.427576414906404,"116 - 647",-0.413992970467001
"cps4A",0.280646517125057,"13 - 647",0.886070014696707
"cps4A",0.0210666345884529,"147 - 647",2.67060282616464
"cps4A",0.460921328692688,"16 - 647",0.259612910250954
"cps4A",0.134951940654228,"170 - 647",1.51257766863362
"cps4A",0.228336893069,"176 - 647",1.07925736712379
"cps4A",0.377544422106502,"185 - 647",0.575254266799189
"cps4A",0.119176790321236,"2 - 647",-1.61376310135949
"cps4A",0.473118603564757,"23 - 647",-0.209306313580262
"cps4A",0.174641407706208,"236 - 647",-1.30037736114565
"cps4A",0.335020896243035,"260 - 647",0.703672409299356
"cps4A",0.292804842119438,"27 - 647",-0.842909017008215
"cps4A",0.32001464778022,"3 - 647",0.749928607116898
"cps4A",0.0829133993625678,"309 - 647",-1.86341312195638
"cps4A",0.0394432334019718,"336 - 647",2.3260950615894
"cps4A",0.119459199776974,"37 - 647",-1.61376310135949
"cps4A",0.174975330091879,"371 - 647",-1.30037736114565
"cps4A",0.119742950845328,"40 - 647",-1.61376310135949
"cps4A",0.320829761658813,"44 - 647",0.745765839206476
"cps4A",0.362588742056781,"48 - 647",-0.616799096900403
"cps4A",0.509149623250807,"485 - 647",0
"cps4A",0.31352667546096,"498 - 647",0.774213110971108
"cps4A",0.120028053109245,"5 - 647",-1.61376310135949
"cps4A",0.478903443626233,"56 - 647",-0.148598035488854
"cps4A",0.135215357767758,"57 - 647",-1.50154643901107
"cps4A",0.510960603791924,"59 - 647",0.00637335461779964
"cps4A",0.0891652762652472,"6 - 647",-1.8110975263357
"cps4A",0.501373315553246,"642 - 647",0.0630240695264008
"cps4A",0.335681002639547,"1 - 67",0.69987532782648
"cps4A",0.000473899452552591,"10 - 67",4.04600606898767
"cps4A",0.055939603751322,"104 - 67",-2.1350177957503
"cps4A",0.0561422834750587,"11 - 67",-2.1350177957503
"cps4A",0.16022233385421,"111 - 67",-1.37314602918739
"cps4A",0.475820845607572,"116 - 67",-0.18393657813608
"cps4A",0.0125783296623221,"13 - 67",2.87485859529676
"cps4A",5.29808465597033e-05,"147 - 67",4.6849519513715
"cps4A",0.329040433149085,"16 - 67",0.719800545461296
"cps4A",0.035330229742338,"170 - 67",2.40082916935444
"cps4A",0.0508734321208157,"176 - 67",2.19179276544132
"cps4A",0.122021234653907,"185 - 67",1.58375206174554
"cps4A",0.0907133048969576,"2 - 67",-1.79359712016574
"cps4A",0.454753150386597,"23 - 67",0.290986862679006
"cps4A",0.160542778521918,"236 - 67",-1.37314602918739
"cps4A",0.171297663164286,"260 - 67",1.31556888101734
"cps4A",0.299185655158144,"27 - 67",-0.819663201117527
"cps4A",0.160190106672379,"3 - 67",1.37762808263776
"cps4A",0.0338157054426683,"309 - 67",-2.41848586346042
"cps4A",0.000334548407128075,"336 - 67",4.14521201432935
"cps4A",0.0909526539863954,"37 - 67",-1.79359712016574
"cps4A",0.160864507536992,"371 - 67",-1.37314602918739
"cps4A",0.091193269473132,"40 - 67",-1.79359712016574
"cps4A",0.107820829040634,"44 - 67",1.66931195429295
"cps4A",0.406338988156468,"48 - 67",-0.480944929515533
"cps4A",0.439735323382488,"485 - 67",0.371493276366685
"cps4A",0.153292558874197,"498 - 67",1.41020916348848
"cps4A",0.0914351614345991,"5 - 67",-1.79359712016574
"cps4A",0.471545404179291,"56 - 67",0.172128091161083
"cps4A",0.083511873605431,"57 - 67",-1.85154972804017
"cps4A",0.369234803902278,"59 - 67",0.598421418391246
"cps4A",0.00184521305756061,"6 - 67",-3.59863730825686
"cps4A",0.414982157332651,"642 - 67",0.456048938574508
"cps4A",0.440311647528468,"647 - 67",0.371493276366685
"cps4A",0.473823555224299,"1 - 712",-0.164279267375863
"cps4A",0.0745912471135263,"10 - 712",1.94019660177656
"cps4A",0.0483262850374118,"104 - 712",-2.2133918724258
"cps4A",0.0485107365070202,"11 - 712",-2.2133918724258
"cps4A",0.12534455337741,"111 - 712",-1.55793112879551
"cps4A",0.408619821294884,"116 - 712",-0.472336392230274
"cps4A",0.141156753484865,"13 - 712",1.4726022238093
"cps4A",0.0017395792971025,"147 - 712",3.62688129965684
"cps4A",0.442654748229453,"16 - 712",0.352658955518256
"cps4A",0.0817800280607337,"170 - 712",1.88722111738183
"cps4A",0.137184078511145,"176 - 712",1.49186732639626
"cps4A",0.287018497675163,"185 - 712",0.86260471285118
"cps4A",0.0745475567328253,"2 - 712",-1.94174870688967
"cps4A",0.460025452772038,"23 - 712",-0.25909494095474
"cps4A",0.125623717193396,"236 - 712",-1.55793112879551
"cps4A",0.279550463553155,"260 - 712",0.896518549570505
"cps4A",0.226713853579554,"27 - 712",-1.08698949299421
"cps4A",0.263597747800314,"3 - 712",0.953170590617614
"cps4A",0.0310408812323118,"309 - 712",-2.45613942298322
"cps4A",0.00692792963384852,"336 - 712",3.1646756314368
"cps4A",0.0747734584198945,"37 - 712",-1.94174870688967
"cps4A",0.125904127276417,"371 - 712",-1.55793112879551
"cps4A",0.075000733369499,"40 - 712",-1.94174870688967
"cps4A",0.240379067285775,"44 - 712",1.04444149059024
"cps4A",0.298635241009853,"48 - 712",-0.823213321165251
"cps4A",0.50874679667986,"485 - 712",0.0346993751413547
"cps4A",0.256293831931018,"498 - 712",0.982912912167347
"cps4A",0.075229394141967,"5 - 712",-1.94174870688967
"cps4A",0.477816014978838,"56 - 712",-0.147295306722484
"cps4A",0.0709712096733176,"57 - 712",-1.97064432186837
"cps4A",0.501212051062726,"59 - 712",0.0580856114690811
"cps4A",0.0112030279407712,"6 - 712",-2.91954861173488
"cps4A",0.488505167951859,"642 - 712",0.111887781068041
"cps4A",0.509310192910957,"647 - 712",0.0346993751413547
"cps4A",0.394495335060177,"67 - 712",-0.527281363642845
"cps4A",0.460991794508837,"1 - 717",-0.268308774408127
"cps4A",0.0849889941450956,"10 - 717",1.837592223806
"cps4A",0.0428138774483995,"104 - 717",-2.28117009379915
"cps4A",0.042986514051014,"11 - 717",-2.28117009379915
"cps4A",0.117501129682295,"111 - 717",-1.61151451761923
"cps4A",0.394568921575512,"116 - 717",-0.525919781053998
"cps4A",0.16022379374631,"13 - 717",1.37861074207031
"cps4A",0.00207075766319181,"147 - 717",3.55910307828349
"cps4A",0.452802715598715,"16 - 717",0.299075566694531
"cps4A",0.0855088988074237,"170 - 717",1.83363772855811
"cps4A",0.149674142558395,"176 - 717",1.42408910502291
"cps4A",0.309627322866556,"185 - 717",0.786826357658758
"cps4A",0.0686471787210324,"2 - 717",-1.9953320957134
"cps4A",0.445560742672312,"23 - 717",-0.343817717671429
"cps4A",0.117774388123417,"236 - 717",-1.61151451761923
"cps4A",0.293248768226168,"260 - 717",0.842935160746781
"cps4A",0.209628161830572,"27 - 717",-1.15476771436757
"cps4A",0.2801041898062,"3 - 717",0.89958720179389
"cps4A",0.0269088571733752,"309 - 717",-2.52391764435657
"cps4A",0.00804336660950413,"336 - 717",3.09689741006345
"cps4A",0.0688644166283774,"37 - 717",-1.9953320957134
"cps4A",0.118048920496665,"371 - 717",-1.61151451761923
"cps4A",0.0690830338240231,"40 - 717",-1.9953320957134
"cps4A",0.258292481182209,"44 - 717",0.976663269216886
"cps4A",0.279895354063557,"48 - 717",-0.898991676357673
"cps4A",0.508595642110547,"485 - 717",-0.0188840136823695
"cps4A",0.27171950253604,"498 - 717",0.929329523343623
"cps4A",0.069303043485883,"5 - 717",-1.9953320957134
"cps4A",0.475712070338507,"56 - 717",-0.200878695546209
"cps4A",0.0645826944849732,"57 - 717",-2.03842254324173
"cps4A",0.508531207777953,"59 - 717",-0.0176927437233406
"cps4A",0.00976020802325012,"6 - 717",-3.01876576850874
"cps4A",0.501677884226861,"642 - 717",0.0583043922443168
"cps4A",0.509151484342362,"647 - 717",-0.0188840136823695
"cps4A",0.361641066786952,"67 - 717",-0.620090515527253
"cps4A",0.499919731764072,"712 - 717",-0.0757783551924217
"cps4A",0.153349044815563,"1 - 84",1.40891422531038
"cps4A",0.0216888739698662,"10 - 84",2.65104037480643
"cps4A",0.425277849542453,"104 - 84",-0.407934581696649
"cps4A",0.425838162914709,"11 - 84",-0.407934581696649
"cps4A",0.475336453331019,"111 - 84",-0.196588840724553
"cps4A",0.338573239490989,"116 - 84",0.689795549954094
"cps4A",0.0364638035498863,"13 - 84",2.37441815200952
"cps4A",0.000650380688443066,"147 - 84",3.94514802495172
"cps4A",0.161809113677133,"16 - 84",1.36340143067205
"cps4A",0.0232243497077494,"170 - 84",2.61636618905472
"cps4A",0.036776201242779,"176 - 84",2.35380256591086
"cps4A",0.0761960284378511,"185 - 84",1.92711359628584
"cps4A",0.39801760655667,"2 - 84",-0.5099745809384
"cps4A",0.195216945561989,"23 - 84",1.21567853886168
"cps4A",0.475903004526884,"236 - 84",-0.196588840724553
"cps4A",0.0894026168412376,"260 - 84",1.80746092972045
"cps4A",0.421714552137217,"27 - 84",0.431636181778861
"cps4A",0.0833363804853482,"3 - 84",1.85371712753799
"cps4A",0.372998995533172,"309 - 84",-0.588867923169304
"cps4A",0.00185366089492708,"336 - 84",3.60064026037648
"cps4A",0.398567354632024,"37 - 84",-0.5099745809384
"cps4A",0.476470907873575,"371 - 84",-0.196588840724553
"cps4A",0.399118623448943,"40 - 84",-0.5099745809384
"cps4A",0.0665749566816921,"44 - 84",2.02031103799355
"cps4A",0.323954414977845,"48 - 84",0.735060232586244
"cps4A",0.221459984265457,"485 - 84",1.10378852042109
"cps4A",0.0832658470105501,"498 - 84",1.8780016313922
"cps4A",0.399671419326296,"5 - 84",-0.5099745809384
"cps4A",0.263237198684565,"56 - 84",0.955190484932241
"cps4A",0.471518801812003,"57 - 84",-0.227001240223995
"cps4A",0.160792212520316,"59 - 84",1.35823268410445
"cps4A",0.454981319878708,"6 - 84",-0.291738805633862
"cps4A",0.206226356829371,"642 - 84",1.1668125899475
"cps4A",0.22184513206418,"647 - 84",1.10378852042109
"cps4A",0.220233470265457,"67 - 84",1.1093944223006
"cps4A",0.171141255478588,"712 - 84",1.31715995434529
"cps4A",0.160607977493156,"717 - 84",1.37074334316902
"cps4A",0.10762780465391,"1 - 86",1.68413860232475
"cps4A",0.0117236857824782,"10 - 86",2.9249399577169
"cps4A",0.476012469760685,"104 - 86",-0.180933341472654
"cps4A",0.476572484430991,"11 - 86",-0.180933341472654
"cps4A",0.509698275862069,"111 - 86",0
"cps4A",0.282303866873869,"116 - 86",0.886384390678648
"cps4A",0.0223139881014903,"13 - 86",2.63949849076613
"cps4A",0.000331913839550679,"147 - 86",4.17214926517571
"cps4A",0.126804765785764,"16 - 86",1.5599902713966
"cps4A",0.0146954860375809,"170 - 86",2.81295502977927
"cps4A",0.0246687225704741,"176 - 86",2.58080380613486
"cps4A",0.0530453760154624,"185 - 86",2.16788477073605
"cps4A",0.454893039128611,"2 - 86",-0.313385740213847
"cps4A",0.141704366195098,"23 - 86",1.46947364092049
"cps4A",0.51024811218986,"236 - 86",0
"cps4A",0.0687600546217264,"260 - 86",2.004049770445
"cps4A",0.348183030638539,"27 - 86",0.658637422002855
"cps4A",0.0635941918291497,"3 - 86",2.05030596826255
"cps4A",0.443021715840264,"309 - 86",-0.361866682945309
"cps4A",0.000913363064954255,"336 - 86",3.82764150060047
"cps4A",0.455474000864408,"37 - 86",-0.313385740213847
"cps4A",0.510799136069114,"371 - 86",0
"cps4A",0.456056448435845,"40 - 86",-0.313385740213847
"cps4A",0.0456678286158226,"44 - 86",2.24731227821755
"cps4A",0.2577599545648,"48 - 86",0.975831407036458
"cps4A",0.175310531873664,"485 - 86",1.30037736114565
"cps4A",0.0622338798943496,"498 - 86",2.07459047211676
"cps4A",0.45664038755036,"5 - 86",-0.313385740213847
"cps4A",0.209914172801269,"56 - 86",1.15177932565679
"cps4A",0.511351351351351,"57 - 86",0
"cps4A",0.119964756351632,"59 - 86",1.59900385855466
"cps4A",0.51157768886993,"6 - 86",-0.0211353666403435
"cps4A",0.162130163505857,"642 - 86",1.36340143067205
"cps4A",0.175647020418527,"647 - 86",1.30037736114565
"cps4A",0.161187528636464,"67 - 86",1.37314602918739
"cps4A",0.126185791990682,"712 - 86",1.55793112879551
"cps4A",0.11832473573147,"717 - 86",1.61151451761923
"cps4A",0.47704016821751,"84 - 86",0.196588840724553
"cps4A",0.476107490427062,"1 - 899",-0.190983785168287
"cps4A",0.126364801203062,"10 - 899",1.55161436197222
"cps4A",0.062442994793306,"104 - 899",-2.06060848236749
"cps4A",0.0626532405670208,"11 - 899",-2.06060848236749
"cps4A",0.135506143483388,"111 - 899",-1.50154643901107
"cps4A",0.407116715443134,"116 - 899",-0.478037905883471
"cps4A",0.197287782294813,"13 - 899",1.19974447143207
"cps4A",0.00502227784596462,"147 - 899",3.27080711486903
"cps4A",0.453053778700424,"16 - 899",0.299775167236981
"cps4A",0.0976378665531637,"170 - 899",1.74657424831168
"cps4A",0.170380443485201,"176 - 899",1.32181492529645
"cps4A",0.326643324321999,"185 - 899",0.727645486726247
"cps4A",0.0831469582340116,"2 - 899",-1.86341312195638
"cps4A",0.459547953999255,"23 - 899",-0.274046292975347
"cps4A",0.135798182585722,"236 - 899",-1.50154643901107
"cps4A",0.301220761934066,"260 - 899",0.812530909860592
"cps4A",0.244525522532939,"27 - 899",-1.03234849563054
"cps4A",0.286110548892076,"3 - 899",0.865942966383885
"cps4A",0.0430433846035208,"309 - 899",-2.28220566439987
"cps4A",0.0134757057103631,"336 - 899",2.84887299705092
"cps4A",0.0833818366471021,"37 - 899",-1.86341312195638
"cps4A",0.136091483196059,"371 - 899",-1.50154643901107
"cps4A",0.083618045816074,"40 - 899",-1.86341312195638
"cps4A",0.27544350925847,"44 - 899",0.913372886827176
"cps4A",0.311947452600003,"48 - 899",-0.78019600197607
"cps4A",0.511904761904762,"485 - 899",0
"cps4A",0.279680300670435,"498 - 899",0.893984296058614
"cps4A",0.083855597082597,"5 - 899",-1.86341312195638
"cps4A",0.47123393284878,"56 - 899",-0.171586231581079
"cps4A",0.084951217567354,"57 - 899",-1.83901130033511
"cps4A",0.51082341536011,"59 - 899",0.00806172677127951
"cps4A",0.0286660761651677,"6 - 899",-2.49642565978013
"cps4A",0.500628524788427,"642 - 899",0.0727739270129864
"cps4A",0.512459371614301,"647 - 899",0
"cps4A",0.401058729084479,"67 - 899",-0.500921431664877
"cps4A",0.506031756948581,"712 - 899",-0.0438916235325232
"cps4A",0.510997873964189,"717 - 899",0.0238865978408284
"cps4A",0.18069516091689,"84 - 899",-1.27454519878708
"cps4A",0.136386053506007,"86 - 899",-1.50154643901107
"cps4A",3.07662093824105e-06,"1 - 904;9",-5.38723633885535
"cps4A",0.0512247506916412,"10 - 904;9",-2.18463729369461
"cps4A",9.36841696828812e-06,"104 - 904;9",-5.11310736707598
"cps4A",9.99297809950733e-06,"11 - 904;9",-5.11310736707598
"cps4A",0.00175764673822402,"111 - 904;9",-3.62754534204705
"cps4A",0.0309972815042105,"116 - 904;9",-2.45496901017444
"cps4A",0.0453212344203429,"13 - 904;9",-2.25176056378155
"cps4A",0.129950701980712,"147 - 904;9",1.53633615004463
"cps4A",0.126112915355145,"16 - 904;9",-1.56387218914927
"cps4A",0.49347266053248,"170 - 904;9",0.0936443869550672
"cps4A",0.279924632225759,"176 - 904;9",-0.894484190915031
"cps4A",0.068940013906991,"185 - 904;9",-1.99220401933052
"cps4A",0.000447416449734998,"2 - 904;9",-4.04211570856692
"cps4A",0.000804393382550422,"23 - 904;9",-3.87382792243001
"cps4A",0.00178077366899013,"236 - 904;9",-3.62754534204705
"cps4A",0.257952164262028,"260 - 904;9",-0.976436688250271
"cps4A",0.000915967585252141,"27 - 904;9",-3.83064184210985
"cps4A",0.27513681645849,"3 - 904;9",-0.915245490239958
"cps4A",3.3421636222487e-06,"309 - 904;9",-5.38948761142256
"cps4A",0.248385645682668,"336 - 904;9",1.01009184715594
"cps4A",0.000455551294275634,"37 - 904;9",-4.04211570856692
"cps4A",0.00180451731791,"371 - 904;9",-3.62754534204705
"cps4A",0.000463987429354813,"40 - 904;9",-4.04211570856692
"cps4A",0.154470006185423,"44 - 904;9",-1.40390091435088
"cps4A",0.000555524504811729,"48 - 904;9",-3.98689081713639
"cps4A",0.078574679724108,"485 - 904;9",-1.90730778798215
"cps4A",0.280948129671983,"498 - 904;9",-0.883120111284544
"cps4A",0.00047274190915396,"5 - 904;9",-4.04211570856692
"cps4A",0.0589393347830967,"56 - 904;9",-2.10388451159028
"cps4A",3.12166837390043e-05,"57 - 904;9",-4.8367271227294
